amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
403-6082800-2538769		2019-12-16T16:41:31+00:00	2019-12-22T04:52:57+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's 100% Pure Wool Print and Aari Embroidery Shawl, Luxury Kashmiri Shawls and Stoles, The Woolmark Company Certified (Size: 40x80 Inches	IS-S-08-BLACK	B07ZKB5S1X	Shipped	1	INR	2495.0	267.32							DAMOH	MADHYA PRADESH	470661	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-YXPS2BLYAYRUG,Amazon PLCC Free-Financing Universal Merchant AAT-4SZZQEJWWRECQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
405-1005159-7142736		2019-12-16T16:29:12+00:00	2019-12-18T07:06:29+00:00	Shipped	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0	235.18							Bhadra	RAJASTHAN	335501	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-5VHHSTSCBXDQS,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false				false
406-5588154-2687559		2019-12-16T15:54:51+00:00	2019-12-23T04:54:17+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's 100% Pure Wool Kashmiri Aari Embroidery Stole, Luxury Australian Merino Wool Pashmina Stole | Women Stole (Size 28x80 Inch) (Red)	ERS_S_05-Red	B07XSM1CDY	Shipped	1	INR	3195.0	342.32							RAYAGADA RAYAGADA DISTRICT	ODISHA	765001	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-YXPS2BLYAYRUG,Amazon PLCC Free-Financing Universal Merchant AAT-4SZZQEJWWRECQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-5VHHSTSCBXDQS,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576231766425	false			Easy Ship	false
403-0418263-7282737		2019-12-16T15:01:59+00:00	2019-12-22T07:22:46+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0	235.18							HOSAPETE	KARNATAKA	583201	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
171-4307490-3957164		2019-12-16T14:24:07+00:00	2019-12-21T05:21:10+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's 100% Pure Wool Striped Shawl, Luxury Pure Merino Wool Shawls and Stoles, Certified by The Woolmark Company (Size: 40x80 Inches)	IS-S-17-MULTI-2	B07ZKD1XT1	Shipped	1	INR	1795.0	192.32							PUNE	MAHARASHTRA	411046	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-5VHHSTSCBXDQS,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
407-5251781-0101916		2019-12-16T13:43:56+00:00	2019-12-21T14:58:26+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0	235.18							Kanpur	UTTAR PRADESH	208010	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-5VHHSTSCBXDQS,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
404-3711375-1097928		2019-12-16T13:10:31+00:00	2019-12-19T03:53:54+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Weave Woollen Shawl, Pashmina Wool Blend, Woven Kashmiri Paisley and Floral Pattern (SIZE 40X80 Inches) (Black)	RS-S-03-BLACK	B07TJD5PYV	Shipped	1	INR	2195.0	235.18							NEW Delhi	DELHI	110008	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
407-0042650-6464343		2019-12-16T13:03:44+00:00	2019-12-23T13:00:30+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Black Faux Pashmina Wool Kashmiri Design Shawl, Jacquard (Black)	RS-S-01-BLACK	B07TVFFPRB	Shipped	1	INR	895.0	42.62	77.0	3.67					PUNE	MAHARASHTRA	411028	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
408-4468434-6975546		2019-12-16T12:31:23+00:00	2019-12-19T07:07:55+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Pashmina Stole, Warm and Smooth Texture, Luxury Floral Kashmiri Shawls, Stoles & Wraps (Peach)	RS-ST-03-PEACH	B081B2P4JP	Shipped	1	INR	1795.0	192.32							JAIPUR	RAJASTHAN	302004	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
406-1471878-6143524		2019-12-16T11:58:44+00:00	2019-12-23T10:04:13+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0	235.18							RAIPUR	CHHATTISGARH	492007	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
