amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
407-1345368-4329150		2020-03-11T04:24:39+00:00	2020-03-15T06:28:34+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Brown)	RS-S-01-BROWN	B07TNNTC93	Shipped	1	INR	995.0	47.38	77.0	3.67					MUMBAI	MAHARASHTRA	400078	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-DXOUB6BBKUIHK,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583481572444,Amazon PLCC Free-Financing Universal Merchant AAT-LTBFGTFUOWCHK,Amazon PLCC Free-Financing Universal Merchant AAT-GF7L5ZPN7A5TI	false			Easy Ship	false
406-5763834-3668310	406-5763834-3668310	2020-03-10T16:06:52+00:00	2020-03-11T11:32:04+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0								PUNE	MAHARASHTRA	411046	IN		false				false
407-3693194-1021931	407-3693194-1021931	2020-03-10T11:54:18+00:00	2020-03-11T07:52:08+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda Women's Wool Stole with Heavy Embroidery Jaal (Beige, Free Size)	SEC-ST-07-BEIGE	B07V1HNNHP	Shipped	1	INR	2195.0		20.0					20.0	JAMMU	JAMMU & KASHMIR	180013	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
402-7985057-9797130		2020-03-10T06:49:34+00:00	2020-03-16T03:51:06+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	RS-S-04-BLACK	B07TWX85LG	Shipped	1	INR	2495.0	267.32							BHUBANESWAR	ODISHA	751020	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-DXOUB6BBKUIHK,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583481572444,Amazon PLCC Free-Financing Universal Merchant AAT-427PGIV2J667M,Amazon PLCC Free-Financing Universal Merchant AAT-LTBFGTFUOWCHK,Amazon PLCC Free-Financing Universal Merchant AAT-GF7L5ZPN7A5TI	false			Easy Ship	false
406-7793220-6784302		2020-03-09T10:24:12+00:00	2020-03-13T04:08:45+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's 100% Pure Wool Print and Aari Embroidery Shawl, Luxury Kashmiri Shawls and Stoles, The Woolmark Company Certified (Size: 40x80 Inches	IS-S-08-LIGHT	B07ZKCBT23	Shipped	1	INR	2495.0	267.32							Faridabad	HARYANA	121006	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-DXOUB6BBKUIHK,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-LRLYYC7NEGIK4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583481572444,Amazon PLCC Free-Financing Universal Merchant AAT-427PGIV2J667M	false			Easy Ship	false
404-1426155-9694743	404-1426155-9694743	2020-03-09T06:30:15+00:00	2020-03-09T08:43:36+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	RS-S-04-BLACK	B07TWX85LG	Shipped	1	INR	2495.0								MEERUT	UTTAR PRADESH	250002	IN		false				false
406-0911376-9093960	406-0911376-9093960	2020-03-08T16:49:51+00:00	2020-03-09T12:31:28+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Black)	RS-S-01-BLACK	B07TVFFPRB	Shipped	1	INR	995.0								KATHGODAM	UTTARAKHAND	263126	IN		false				false
405-0644914-9777110	405-0644914-9777110	2020-03-08T16:10:59+00:00	2020-03-09T12:57:31+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2495.0		20.0					20.0	MANESAR	HARYANA	122051	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
S02-1560668-3591853	Xk38ek7896	2020-03-08T14:20:58+00:00	2020-03-13T11:55:19+00:00	Shipped	Amazon	Non-Amazon			Standard	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	RS-S-04-BLACK	B07TWX85LG	Unshipped	1										Ludhiana	Punjab	141008	IN		false				false
404-8805933-6972300	404-8805933-6972300	2020-03-08T14:08:10+00:00	2020-03-09T09:29:05+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda Women's Wool Stole with Heavy Embroidery Jaal (Beige, Free Size)	SEC-ST-07-BEIGE	B07V1HNNHP	Shipped	1	INR	2195.0		40.0					40.0	NAVI MUMBAI	MAHARASHTRA	400709	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
171-1764547-5164330	171-1764547-5164330	2020-03-08T11:51:18+00:00	2020-03-09T09:28:59+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0		40.0					40.0	KOLKATA	WEST BENGAL	700012	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
