amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
405-4906617-0820328	405-4906617-0820328	2019-09-11T07:08:08+00:00	2019-09-11T09:58:29+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Faux Pashmina Shawl, Stole Warm and Smooth Texture, Luxury Shawls, Stoles & Wraps (Beige)	W4-W3ZW-PLRR	B07TLHF1DP	Shipped	8	INR	15560.0						100.0		Bangalore	Karnataka	560066	IN	VPC-44571-3703519 Coupon	false				false
406-1545989-7371549	406-1545989-7371549	2019-09-10T15:31:24+00:00	2019-09-11T08:01:11+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	CG-4IF4-FZD7	B07TWX85LG	Shipped	1	INR	1945.0		40.0					40.0	GURUGRAM	HARYANA	122003	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
403-8958805-5025923		2019-09-10T09:26:44+00:00	2019-09-12T13:02:43+00:00	Shipped	Merchant	Amazon.in			Standard	Pashmoda- Fine Cashmere Wool Scarf with Self Embellished Paisley Pattern, Blended Pashmina Wool Scarf, Stole	self_stole_2	B07TZGKZK6	Shipped	1	INR	845.0	35.48					95.24		Dehradun	UTTARAKHAND	248001	IN	Amazon PLCC Free-Financing Universal Merchant AAT-WOZNLRQEZ4J3Y,Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-BQWNP3SL2RF3W,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,Amazon PLCC Free-Financing Universal Merchant Script-1567058026376,Amazon PLCC Free-Financing Universal Merchant AAT-BQTVEFVVGCV36,Amazon PLCC Free-Financing Universal Merchant AAT-NICT4BFWL2YMI,VPC-44571-3673159 Coupon	false				false
408-0168608-7649160	408-0168608-7649160	2019-09-10T08:18:01+00:00	2019-09-10T11:48:53+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Faux Pashmina Shawl, Stole Warm and Smooth Texture, Luxury Shawls, Stoles & Wraps (Beige)	W4-W3ZW-PLRR	B07TLHF1DP	Shipped	1	INR	1945.0								MOHALI	PUNJAB	160062	IN		false				false
408-0447910-0369968	408-0447910-0369968	2019-09-10T08:03:55+00:00	2019-09-11T08:23:55+00:00	Cancelled	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Faux Pashmina Shawl, Stole Warm and Smooth Texture, Luxury Shawls, Stoles & Wraps (Beige)	W4-W3ZW-PLRR	B07TLHF1DP	Unshipped	1	INR	1945.0								Srinagar	UTTARAKHAND	246174	IN		false				false
403-1983356-1661908	403-1983356-1661908	2019-09-09T15:27:08+00:00	2019-09-10T08:06:15+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Black Faux Pashmina Wool Kashmiri Design Shawl, Jacquard (Black)	BP-STAS-9Y8E	B07TVFFPRB	Shipped	1	INR	895.0						100.0		RAJKOT	GUJARAT	360005	IN	VPC-44571-3611381 Coupon	false				false
406-0521900-7671563	406-0521900-7671563	2019-09-09T10:49:33+00:00	2019-09-10T07:43:56+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl, Warm and Soft, Jacquard Border (Crimson Red)	T7-H0HP-0U2U	B07TJ95B7S	Shipped	1	INR	895.0		13.33				50.01	13.33	Singjamei	MANIPUR	795008	IN	IN Core Free Shipping 2015/04/08 23-48-5-108,VPC-44571-3611381 Coupon	false				false
406-0521900-7671563	406-0521900-7671563	2019-09-09T10:49:33+00:00	2019-09-10T07:43:56+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl, Warm and Soft, Jacquard Border (Black)	KT-O5V4-GDZO	B07TPLWZ9Q	Shipped	1	INR	895.0		13.33				49.99	13.33	Singjamei	MANIPUR	795008	IN	IN Core Free Shipping 2015/04/08 23-48-5-108,VPC-44571-3611381 Coupon	false				false
402-8452527-5436362	402-8452527-5436362	2019-09-09T10:17:21+00:00	2019-09-11T20:21:23+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Black Faux Pashmina Wool Kashmiri Design Shawl, Jacquard (Black)	BP-STAS-9Y8E	B07TVFFPRB	Shipped	1	INR	895.0						100.0		BHILAI	CHHATTISGARH	490006	IN	VPC-44571-3611381 Coupon	false				false
407-2509928-8550730	407-2509928-8550730	2019-09-08T06:06:38+00:00	2019-09-08T11:32:11+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Faux Pashmina Shawl, Stole Warm and Smooth Texture, Luxury Shawls, Stoles & Wraps (Beige)	W4-W3ZW-PLRR	B07TLHF1DP	Shipped	1	INR	1945.0						100.0		KOLKATA	WEST BENGAL	700041	IN	VPC-44571-3611384 Coupon	false				false
