amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
405-6127048-4243551	405-6127048-4243551	2020-02-26T01:26:34+00:00	2020-02-26T02:24:35+00:00	Cancelled	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Cancelled	0										MUMBAI	MAHARASHTRA	400101	IN		false				false
405-6207253-4393124		2020-02-25T08:33:41+00:00	2020-02-29T04:02:47+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0	235.18							Lucknow	UTTAR PRADESH	226025	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-3XYFH22Z4X4FW,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-TNN2ILTYJVAMG,Amazon PLCC Free-Financing Universal Merchant AAT-CQ3HIF7GKSHRS,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant AAT-OGQCF4M5EFR64	false			Easy Ship	false
404-7533949-6703564	404-7533949-6703564	2020-02-25T08:20:48+00:00	2020-02-25T11:27:38+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2495.0		40.0		30.0			40.0	Ambala Cantt	HARYANA	133001	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
171-0897063-3481909		2020-02-25T07:19:36+00:00	2020-03-01T04:49:23+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0	235.18							KOLKATA	WEST BENGAL	700012	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-3XYFH22Z4X4FW,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-TNN2ILTYJVAMG,Amazon PLCC Free-Financing Universal Merchant AAT-CQ3HIF7GKSHRS,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant AAT-OGQCF4M5EFR64	false			Easy Ship	false
407-8970509-0783546	407-8970509-0783546	2020-02-25T04:56:54+00:00	2020-02-25T09:16:32+00:00	Cancelled	Amazon	Amazon.in			Standard	Pashmoda women's Blended Wool Jamawar Border Shawls/Stoles/Wrap (Maroon)	SEC-S-06-MAROON	B07YQ52196	Unshipped	1	INR	1645.0								HYDERABAD	TELANGANA	500018	IN		false				false
407-6061028-1640358	407-6061028-1640358	2020-02-25T04:13:03+00:00	2020-02-25T08:24:59+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda women's Blended Wool Jamawar Border Shawls/Stoles/Wrap (Maroon)	SEC-S-06-MAROON	B07YQ52196	Shipped	1	INR	1645.0		40.0					40.0	HYDERABAD	TELANGANA	500018	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
407-7858855-9157159		2020-02-25T00:34:31+00:00	2020-02-27T06:22:20+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's 100 % Pure Wool Heavy Embroidery Shawl, Warm and Soft texture, Luxury Paisley Design Shawls, Stoles, Wraps (White)	RS-S-06-WHITE	B07TKMR4P8	Shipped	1	INR	3395.0	363.75							GURUGRAM	HARYANA	122001	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-YXPS2BLYAYRUG,Amazon PLCC Free-Financing Universal Merchant AAT-4SZZQEJWWRECQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-3XYFH22Z4X4FW,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-TNN2ILTYJVAMG,Amazon PLCC Free-Financing Universal Merchant AAT-CQ3HIF7GKSHRS,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant AAT-OGQCF4M5EFR64	false			Easy Ship	false
405-6745142-1571545		2020-02-24T19:37:13+00:00	2020-02-29T05:36:24+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Salmon Pink Colour) SIZE 40X80 Inches	RS-S-04-SPINK	B07TJDR4RV	Shipped	1	INR	2495.0	267.32							MEDINIPUR	WEST BENGAL	721101	IN	Amazon PLCC Free-Financing Universal Merchant AAT-DK6FPIJA4N5ZE,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-3XYFH22Z4X4FW,Amazon PLCC Free-Financing Universal Merchant AAT-G4HQECZJ24SPQ,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-TNN2ILTYJVAMG,Amazon PLCC Free-Financing Universal Merchant AAT-CQ3HIF7GKSHRS,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant AAT-OGQCF4M5EFR64	false			Easy Ship	false
S02-7240562-6438218	2002231OFK	2020-02-24T05:45:30+00:00	2020-02-29T07:11:07+00:00	Shipped	Amazon	Non-Amazon			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Unshipped	3										Ludhiana	Punjab	141008	IN		false				false
402-5040902-7633955		2020-02-23T20:06:21+00:00	2020-02-29T05:32:52+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's 100 % Pure Wool Swarosvki Crystal Shawl with Heavy Aari Embroidery Shawl, Luxury Paisley Design Shawls, Stoles, Wraps (Black)	RS-S-08-BLACK	B07TSPFKJW	Shipped	1	INR	3995.0	428.04							GUWAHATI	ASSAM	781017	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-YXPS2BLYAYRUG,Amazon PLCC Free-Financing Universal Merchant AAT-4SZZQEJWWRECQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-3XYFH22Z4X4FW,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1579784331864,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1579784453366,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1580887699323,Amazon PLCC Free-Financing Universal Merchant AAT-TNN2ILTYJVAMG,Amazon PLCC Free-Financing Universal Merchant AAT-CQ3HIF7GKSHRS,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1581401216938,Amazon PLCC Free-Financing Universal Merchant AAT-OGQCF4M5EFR64	false			Easy Ship	false
