amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
408-4866672-6169960	408-4866672-6169960	2020-06-26T10:43:34+00:00	2020-06-26T22:01:28+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0		40.0					40.0	MUMBAI	MAHARASHTRA	400095	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
408-3247203-6261956		2020-06-26T10:43:34+00:00	2020-07-04T06:55:01+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Red)	RS-S-04-RED	B081Q5CSYM	Shipped	1	INR	2495.0	267.32							MUMBAI	MAHARASHTRA	400095	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583910216953,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-K4VHPST4VI4NO,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1590065094399,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-GNCYX3T4R5GKA	false			Easy Ship	false
405-6731221-3193938	405-6731221-3193938	2020-06-23T15:29:04+00:00	2020-06-24T08:37:55+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0								BANGALORE	KARNATAKA	560013	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
S02-8766367-5352231	Xk6mgsO304	2020-06-22T16:29:23+00:00	2020-06-25T07:49:23+00:00	Shipped	Amazon	Non-Amazon			Standard	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	RS-S-04-BLACK	B07TWX85LG	Unshipped	1										Ludhiana	Punjab	141008	IN		false				false
403-8194038-6267542	403-8194038-6267542	2020-06-22T13:25:41+00:00	2020-06-22T19:39:37+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0								KOLKATA	WEST BENGAL	700034	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
171-1400593-1712309	171-1400593-1712309	2020-06-22T05:56:01+00:00	2020-06-22T07:22:25+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	RS-S-04-BLACK	B07TWX85LG	Shipped	1	INR	2195.0								BENGALURU	KARNATAKA	560102	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
406-1541010-0730734		2020-06-21T14:14:13+00:00	2020-06-25T02:21:03+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Pashmina Stole, Warm and Smooth Texture, Luxury Floral Kashmiri Shawls, Stoles & Wraps (Peach)	RS-ST-03-PEACH	B081B2P4JP	Shipped	1	INR	1795.0	192.32							NEW DELHI	DELHI	110060	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583910216953,Amazon PLCC Free-Financing Universal Merchant AAT-SDK32KRWCU2MI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-K4VHPST4VI4NO,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1590065094399,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-A7TEOGZZO5KZA,Amazon PLCC Free-Financing Universal Merchant AAT-INOBCGA6K4Y5C,Amazon PLCC Free-Financing Universal Merchant AAT-VNSFO3TUKAQNU,Amazon PLCC Free-Financing Universal Merchant AAT-D74S4CPZOCBIE,Amazon PLCC Free-Financing Universal Merchant AAT-ZRRVGNRDKIMYI,Amazon PLCC Free-Financing Universal Merchant AAT-VMAEIEDYXF5FQ,Amazon PLCC Free-Financing Universal Merchant AAT-ENUZLRIMSX66M	false			Easy Ship	false
404-2668932-0886708	404-2668932-0886708	2020-06-21T12:33:07+00:00	2020-06-23T07:06:49+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0		5.0					5.0	JHANSI	UTTAR PRADESH	284003	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
402-0319284-7050745	402-0319284-7050745	2020-06-21T11:59:42+00:00	2020-06-22T11:01:49+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Viscose Stole with Heavy Aari Embroidery, Scarves, Stoles (Beige)	SEC-ST-08-BEIGE	B07V1HX9G2	Shipped	1	INR	1195.0		13.33					13.33	SUPAUL	BIHAR	852131	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
405-0170559-6181161	405-0170559-6181161	2020-06-21T03:35:29+00:00	2020-06-22T17:21:21+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Black)	RS-S-01-BLACK	B07TVFFPRB	Shipped	1	INR	995.0								BENGALURU	KARNATAKA	560048	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
