amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
171-0044830-9148374		2019-10-05T05:52:58+00:00	2019-10-08T07:55:16+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Wool Heavy Embroidery Jaal Luxury Australian Merino Stole (self, Beige)	pw_aari_stole_1	B07TZKDTXH	Shipped	1	INR	2495.0	245.89					178.57		GURGAON	HARYANA	122001	IN	Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,VPC-44571-4063856 Coupon,Amazon PLCC Free-Financing Universal Merchant AAT-HECTLLGRBCQHW,Amazon PLCC Free-Financing Universal Merchant AAT-57WUTIBRDD2G6,Amazon PLCC Free-Financing Universal Merchant AAT-I3IDQCEAZSNBQ,Amazon PLCC Free-Financing Universal Merchant AAT-OJOWVJTVKBE3W	false			Easy Ship	false
408-0627207-3280363	408-0627207-3280363	2019-10-05T05:41:12+00:00	2019-10-07T17:29:26+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	CG-4IF4-FZD7	B07TWX85LG	Shipped	1	INR	1995.0		13.34					13.34	Nagpur	MAHARASHTRA	440025	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
402-1413844-9692331		2019-10-05T04:21:13+00:00	2019-10-17T10:29:32+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Kashmiri Aari Embroidery Stole | Luxury Heritage Kashmiri Stoles |Women Scarves | Women Stole (Size 28x80 Inch)	ERS_S_016-Black	B07XSHTLFM	Shipped	1	INR	1795.0	192.32							Thoubal	MANIPUR	795148	IN	Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,Amazon PLCC Free-Financing Universal Merchant AAT-HECTLLGRBCQHW,Amazon PLCC Free-Financing Universal Merchant AAT-57WUTIBRDD2G6,Amazon PLCC Free-Financing Universal Merchant AAT-I3IDQCEAZSNBQ,Amazon PLCC Free-Financing Universal Merchant AAT-OJOWVJTVKBE3W	false			Easy Ship	false
407-8159230-0379503	407-8159230-0379503	2019-10-04T18:04:38+00:00	2019-10-05T19:54:22+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	W4-W3ZW-PLRR	B07TLHF1DP	Shipped	1	INR	1995.0		50.0		30.0				NEW DELHI	DELHI	110032	IN		false				false
405-7284267-6093912		2019-10-04T17:28:48+00:00	2019-10-16T05:53:16+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's 100% Pure Wool Kashmiri Aari Embroidery Stole, Luxury Australian Merino Wool Pashmina Stole | Women Stole (Size 28x80 Inch)	ERS_S_05-Red	B07XSM1CDY	Shipped	1	INR	2995.0	320.89							IMPHAL WEST	MANIPUR	795004	IN	Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-G3Y3CGYXGZFOU,Amazon PLCC Free-Financing Universal Merchant AAT-6P3BHD7YRJSEM,Amazon PLCC Free-Financing Universal Merchant AAT-57M5BEA72EYBW,Amazon PLCC Free-Financing Universal Merchant AAT-ANC3NAQHJQRG4,Amazon PLCC Free-Financing Universal Merchant AAT-HECTLLGRBCQHW,Amazon PLCC Free-Financing Universal Merchant AAT-57WUTIBRDD2G6,Amazon PLCC Free-Financing Universal Merchant AAT-JIQISJJBYZUWK,Amazon PLCC Free-Financing Universal Merchant AAT-PB64QBK7J76TM	false			Easy Ship	false
171-5718737-5895521	171-5718737-5895521	2019-10-04T16:15:31+00:00	2019-10-09T17:01:53+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	W4-W3ZW-PLRR	B07TLHF1DP	Shipped	1	INR	1995.0								SIWAN	BIHAR	841226	IN		false				false
171-1947537-3061903	171-1947537-3061903	2019-10-04T15:57:30+00:00	2019-10-04T16:29:49+00:00	Cancelled	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	W4-W3ZW-PLRR	B07TLHF1DP	Cancelled	0										SIWAN	BIHAR	841226	IN		false				false
171-3214797-4233110	171-3214797-4233110	2019-10-04T15:38:20+00:00	2019-10-05T15:44:45+00:00	Cancelled	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	W4-W3ZW-PLRR	B07TLHF1DP	Unshipped	1	INR	1995.0								SIWAN	BIHAR	841226	IN		false				false
407-0358943-0742751		2019-10-04T14:37:31+00:00	2019-10-12T15:17:12+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Kullu Jamawar Shawl || Faux Pashmina Wool Shawls || Women Stoles || Wraps (40x80 Inches)	ERS_S_03-Black	B07XN5D8TV	Shipped	1	INR	1495.0	160.18							MOKOKCHUNG	NAGALAND	798601	IN	Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1569332016966,Amazon PLCC Free-Financing Universal Merchant AAT-G3Y3CGYXGZFOU,Amazon PLCC Free-Financing Universal Merchant AAT-6P3BHD7YRJSEM,Amazon PLCC Free-Financing Universal Merchant AAT-57M5BEA72EYBW,Amazon PLCC Free-Financing Universal Merchant AAT-ANC3NAQHJQRG4,Amazon PLCC Free-Financing Universal Merchant AAT-HECTLLGRBCQHW,Amazon PLCC Free-Financing Universal Merchant AAT-57WUTIBRDD2G6,Amazon PLCC Free-Financing Universal Merchant AAT-JIQISJJBYZUWK,Amazon PLCC Free-Financing Universal Merchant AAT-PB64QBK7J76TM	false			Easy Ship	false
404-6651671-5214757		2019-10-04T12:54:01+00:00	2019-10-07T10:00:39+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Stole, Luxury Pashmina Shawls, Stoles & Wraps (SIZE: 28x80 Inches) (White Colour)	SJ-I4WB-0CEQ	B07TKMLXCP	Shipped	1	INR	1595.0	166.13					39.68		GHAZIABAD	UTTAR PRADESH	201001	IN	Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-G3Y3CGYXGZFOU,Amazon PLCC Free-Financing Universal Merchant AAT-6P3BHD7YRJSEM,Amazon PLCC Free-Financing Universal Merchant AAT-57M5BEA72EYBW,Amazon PLCC Free-Financing Universal Merchant AAT-ANC3NAQHJQRG4,VPC-44571-4063779 Coupon,Amazon PLCC Free-Financing Universal Merchant AAT-HECTLLGRBCQHW,Amazon PLCC Free-Financing Universal Merchant AAT-57WUTIBRDD2G6,Amazon PLCC Free-Financing Universal Merchant AAT-JIQISJJBYZUWK,Amazon PLCC Free-Financing Universal Merchant AAT-PB64QBK7J76TM	false			Easy Ship	false
